invoice_id,date,customer_id,customer_contact_info,billing_address,salesperson,item_description,part_number,variant_group,quantity,unit_price,total_amount
INV156,2024-01-21,CUST013,customer20@email.com,441 Main,SP03,Cabinet,CA102,CA,3,150,450
INV157,2024-01-15,CUST015,customer4@email.com,441 Main,SP02,Frame,FR102,FR,2,100,200
INV157,2024-01-15,CUST015,customer19@email.com,901 Main,SP02,Handle,HA102,HA,4,45,180
INV157,2024-01-15,CUST015,customer5@email.com,557 Main,SP02,Screen,SC102,SC,1,75,75
INV158,2024-02-27,CUST024,customer12@email.com,901 Main,SP02,Handle,HA103,HA,5,45,225
INV158,2024-02-27,CUST024,customer23@email.com,441 Main,SP02,Screen,SC103,SC,2,75,150
INV158,2024-02-27,CUST024,customer11@email.com,441 Main,SP02,Frame,FR103,FR,5,100,500
INV158,2024-02-27,CUST024,customer13@email.com,667 Main,SP02,Window,WI103,WI,5,180,900
INV159,2024-01-25,CUST008,customer21@email.com,667 Main,SP04,Door,DO102,DO,4,250,1000
INV159,2024-01-25,CUST008,customer5@email.com,441 Main,SP04,Knob,KN102,KN,1,35,35
INV159,2024-01-25,CUST008,customer23@email.com,901 Main,SP04,Lock,LO102,LO,1,60,60
INV160,2024-02-05,CUST003,customer10@email.com,901 Main,SP02,Sink,SI102,SI,1,120,120
INV160,2024-02-05,CUST003,customer20@email.com,123 Main,SP02,Cabinet,CA102,CA,3,150,450
INV161,2024-01-27,CUST021,customer20@email.com,902 Main,SP01,Screen,SC103,SC,4,75,300
INV161,2024-01-27,CUST021,customer11@email.com,667 Main,SP01,Window,WI103,WI,5,180,900
INV161,2024-01-27,CUST021,customer9@email.com,557 Main,SP01,Frame,FR103,FR,1,100,100
INV162,2024-01-03,CUST015,customer14@email.com,557 Main,SP02,Window,WI102,WI,3,180,540
INV162,2024-01-03,CUST015,customer9@email.com,557 Main,SP02,Handle,HA102,HA,1,45,45
INV163,2024-02-02,CUST013,customer1@email.com,902 Main,SP02,Screen,SC103,SC,4,75,300
INV163,2024-02-02,CUST013,customer23@email.com,441 Main,SP02,Frame,FR103,FR,3,100,300
INV163,2024-02-02,CUST013,customer13@email.com,557 Main,SP02,Window,WI103,WI,4,180,720
INV164,2024-03-17,CUST021,customer7@email.com,441 Main,SP02,Lock,LO101,LO,5,60,300
INV164,2024-03-17,CUST021,customer22@email.com,901 Main,SP02,Knob,KN101,KN,4,35,140
INV165,2024-03-20,CUST023,customer23@email.com,901 Main,SP02,Window,WI102,WI,2,180,360
INV165,2024-03-20,CUST023,customer20@email.com,123 Main,SP02,Frame,FR102,FR,1,100,100
INV165,2024-03-20,CUST023,customer1@email.com,901 Main,SP02,Screen,SC102,SC,4,75,300
INV166,2024-01-12,CUST019,customer6@email.com,667 Main,SP01,Knob,KN103,KN,1,35,35
INV166,2024-01-12,CUST019,customer1@email.com,667 Main,SP01,Lock,LO103,LO,5,60,300
INV166,2024-01-12,CUST019,customer5@email.com,901 Main,SP01,Door,DO103,DO,2,250,500
INV167,2024-01-31,CUST004,customer12@email.com,123 Main,SP04,Door,DO102,DO,4,250,1000
INV167,2024-01-31,CUST004,customer18@email.com,667 Main,SP04,Hinge,HI102,HI,5,30,150
INV168,2024-02-08,CUST011,customer24@email.com,902 Main,SP01,Door,DO102,DO,1,250,250
INV168,2024-02-08,CUST011,customer12@email.com,667 Main,SP01,Knob,KN102,KN,1,35,35
INV168,2024-02-08,CUST011,customer9@email.com,557 Main,SP01,Hinge,HI102,HI,5,30,150
INV169,2024-03-03,CUST003,customer21@email.com,557 Main,SP04,Knob,KN103,KN,5,35,175
INV169,2024-03-03,CUST003,customer6@email.com,902 Main,SP04,Lock,LO103,LO,5,60,300
INV170,2024-02-14,CUST018,customer20@email.com,123 Main,SP01,Cabinet,CA102,CA,5,150,750
INV170,2024-02-14,CUST018,customer24@email.com,902 Main,SP01,Faucet,FA102,FA,5,85,425
INV171,2024-03-22,CUST005,customer12@email.com,123 Main,SP04,Door,DO102,DO,4,250,1000
INV171,2024-03-22,CUST005,customer18@email.com,901 Main,SP04,Knob,KN102,KN,4,35,140
INV172,2024-02-09,CUST015,customer16@email.com,123 Main,SP01,Drain,DR103,DR,2,40,80
INV172,2024-02-09,CUST015,customer23@email.com,557 Main,SP01,Sink,SI103,SI,4,120,480
INV172,2024-02-09,CUST015,customer18@email.com,123 Main,SP01,Cabinet,CA103,CA,2,150,300
INV173,2024-03-25,CUST013,customer12@email.com,123 Main,SP01,Handle,HA103,HA,5,45,225
INV173,2024-03-25,CUST013,customer6@email.com,123 Main,SP01,Screen,SC103,SC,4,75,300
INV173,2024-03-25,CUST013,customer11@email.com,902 Main,SP01,Window,WI103,WI,5,180,900
INV174,2024-01-10,CUST002,customer21@email.com,557 Main,SP03,Sink,SI103,SI,3,120,360
INV174,2024-01-10,CUST002,customer20@email.com,902 Main,SP03,Faucet,FA103,FA,1,85,85
INV175,2024-02-10,CUST003,customer2@email.com,667 Main,SP01,Sink,SI102,SI,1,120,120
INV175,2024-02-10,CUST003,customer15@email.com,901 Main,SP01,Cabinet,CA102,CA,5,150,750
INV175,2024-02-10,CUST003,customer17@email.com,667 Main,SP01,Faucet,FA102,FA,2,85,170
INV176,2024-02-21,CUST020,customer20@email.com,123 Main,SP04,Door,DO102,DO,2,250,500
INV176,2024-02-21,CUST020,customer24@email.com,123 Main,SP04,Knob,KN102,KN,1,35,35
INV176,2024-02-21,CUST020,customer7@email.com,901 Main,SP04,Hinge,HI102,HI,5,30,150
INV177,2024-03-22,CUST021,customer7@email.com,441 Main,SP04,Window,WI101,WI,1,180,180
INV177,2024-03-22,CUST021,customer17@email.com,901 Main,SP04,Screen,SC101,SC,2,75,150
INV177,2024-03-22,CUST021,customer9@email.com,123 Main,SP04,Frame,FR101,FR,4,100,400
INV178,2024-02-06,CUST012,customer23@email.com,901 Main,SP05,Faucet,FA101,FA,2,85,170
INV178,2024-02-06,CUST012,customer20@email.com,901 Main,SP05,Cabinet,CA101,CA,1,150,150
INV178,2024-02-06,CUST012,customer22@email.com,557 Main,SP05,Sink,SI101,SI,5,120,600
INV179,2024-02-19,CUST012,customer12@email.com,441 Main,SP04,Frame,FR102,FR,4,100,400
INV179,2024-02-19,CUST012,customer22@email.com,123 Main,SP04,Screen,SC102,SC,2,75,150
INV180,2024-01-12,CUST004,customer22@email.com,902 Main,SP04,Frame,FR102,FR,4,100,400
INV180,2024-01-12,CUST004,customer9@email.com,667 Main,SP04,Screen,SC102,SC,3,75,225
INV181,2024-02-10,CUST011,customer3@email.com,902 Main,SP01,Window,WI101,WI,3,180,540
INV181,2024-02-10,CUST011,customer5@email.com,123 Main,SP01,Screen,SC101,SC,3,75,225
INV181,2024-02-10,CUST011,customer6@email.com,902 Main,SP01,Frame,FR101,FR,1,100,100
INV182,2024-02-13,CUST013,customer1@email.com,441 Main,SP03,Knob,KN103,KN,3,35,105
INV182,2024-02-13,CUST013,customer8@email.com,902 Main,SP03,Lock,LO103,LO,4,60,240
INV182,2024-02-13,CUST013,customer5@email.com,123 Main,SP03,Door,DO103,DO,2,250,500
INV183,2024-01-28,CUST010,customer5@email.com,123 Main,SP04,Window,WI101,WI,2,180,360
INV183,2024-01-28,CUST010,customer16@email.com,441 Main,SP04,Frame,FR101,FR,5,100,500
INV184,2024-03-21,CUST009,customer16@email.com,901 Main,SP05,Window,WI103,WI,2,180,360
INV184,2024-03-21,CUST009,customer15@email.com,901 Main,SP05,Frame,FR103,FR,4,100,400
INV185,2024-02-07,CUST001,customer10@email.com,441 Main,SP02,Hinge,HI103,HI,5,30,150
INV185,2024-02-07,CUST001,customer5@email.com,667 Main,SP02,Knob,KN103,KN,4,35,140
INV185,2024-02-07,CUST001,customer10@email.com,902 Main,SP02,Door,DO103,DO,4,250,1000
INV186,2024-03-15,CUST013,customer7@email.com,441 Main,SP04,Cabinet,CA102,CA,4,150,600
INV186,2024-03-15,CUST013,customer23@email.com,902 Main,SP04,Faucet,FA102,FA,4,85,340
INV187,2024-03-20,CUST009,customer12@email.com,557 Main,SP05,Faucet,FA101,FA,4,85,340
INV187,2024-03-20,CUST009,customer21@email.com,902 Main,SP05,Cabinet,CA101,CA,3,150,450
INV187,2024-03-20,CUST009,customer6@email.com,441 Main,SP05,Sink,SI101,SI,4,120,480
INV188,2024-03-15,CUST020,customer17@email.com,902 Main,SP01,Window,WI101,WI,1,180,180
INV188,2024-03-15,CUST020,customer3@email.com,667 Main,SP01,Screen,SC101,SC,5,75,375
INV188,2024-03-15,CUST020,customer20@email.com,901 Main,SP01,Handle,HA101,HA,4,45,180
INV189,2024-03-05,CUST018,customer8@email.com,667 Main,SP04,Knob,KN101,KN,3,35,105
INV189,2024-03-05,CUST018,customer3@email.com,557 Main,SP04,Hinge,HI101,HI,3,30,90
INV190,2024-03-15,CUST005,customer16@email.com,557 Main,SP01,Handle,HA103,HA,1,45,45
INV190,2024-03-15,CUST005,customer17@email.com,901 Main,SP01,Window,WI103,WI,5,180,900
INV190,2024-03-15,CUST005,customer21@email.com,123 Main,SP01,Screen,SC103,SC,3,75,225
INV191,2024-02-26,CUST013,customer15@email.com,902 Main,SP05,Sink,SI102,SI,1,120,120
INV191,2024-02-26,CUST013,customer16@email.com,123 Main,SP05,Cabinet,CA102,CA,3,150,450
INV191,2024-02-26,CUST013,customer10@email.com,902 Main,SP05,Faucet,FA102,FA,5,85,425
INV192,2024-02-29,CUST010,customer22@email.com,667 Main,SP04,Sink,SI102,SI,5,120,600
INV192,2024-02-29,CUST010,customer19@email.com,667 Main,SP04,Cabinet,CA102,CA,1,150,150
INV192,2024-02-29,CUST010,customer19@email.com,123 Main,SP04,Faucet,FA102,FA,3,85,255
INV193,2024-02-16,CUST017,customer7@email.com,901 Main,SP05,Window,WI101,WI,2,180,360
INV193,2024-02-16,CUST017,customer5@email.com,441 Main,SP05,Screen,SC101,SC,1,75,75
INV193,2024-02-16,CUST017,customer10@email.com,902 Main,SP05,Frame,FR101,FR,3,100,300
INV194,2024-02-01,CUST007,customer12@email.com,901 Main,SP02,Drain,DR103,DR,1,40,40
INV194,2024-02-01,CUST007,customer10@email.com,902 Main,SP02,Sink,SI103,SI,3,120,360
INV194,2024-02-01,CUST007,customer22@email.com,441 Main,SP02,Cabinet,CA103,CA,5,150,750
INV195,2024-02-13,CUST022,customer2@email.com,441 Main,SP05,Window,WI101,WI,3,180,540
INV195,2024-02-13,CUST022,customer23@email.com,901 Main,SP05,Handle,HA101,HA,1,45,45
INV196,2024-02-07,CUST016,customer5@email.com,123 Main,SP04,Drain,DR103,DR,4,40,160
INV196,2024-02-07,CUST016,customer2@email.com,902 Main,SP04,Sink,SI103,SI,1,120,120
INV196,2024-02-07,CUST016,customer24@email.com,902 Main,SP04,Cabinet,CA103,CA,2,150,300
INV197,2024-03-06,CUST004,customer18@email.com,901 Main,SP04,Window,WI101,WI,3,180,540
INV197,2024-03-06,CUST004,customer8@email.com,123 Main,SP04,Screen,SC101,SC,4,75,300
INV197,2024-03-06,CUST004,customer20@email.com,901 Main,SP04,Handle,HA101,HA,1,45,45
INV198,2024-01-13,CUST004,customer24@email.com,901 Main,SP03,Door,DO101,DO,4,250,1000
INV198,2024-01-13,CUST004,customer6@email.com,441 Main,SP03,Lock,LO101,LO,3,60,180
INV198,2024-01-13,CUST004,customer4@email.com,667 Main,SP03,Knob,KN101,KN,1,35,35
INV199,2024-03-13,CUST014,customer24@email.com,902 Main,SP05,Drain,DR102,DR,1,40,40
INV199,2024-03-13,CUST014,customer13@email.com,901 Main,SP05,Cabinet,CA102,CA,4,150,600
INV199,2024-03-13,CUST014,customer20@email.com,441 Main,SP05,Faucet,FA102,FA,4,85,340
INV200,2024-03-17,CUST009,customer9@email.com,902 Main,SP02,Window,WI101,WI,4,180,720
INV200,2024-03-17,CUST009,customer9@email.com,902 Main,SP02,Screen,SC101,SC,5,75,375
INV201,2024-01-13,CUST004,customer18@email.com,557 Main,SP01,Sink,SI102,SI,1,120,120
INV201,2024-01-13,CUST004,customer12@email.com,557 Main,SP01,Faucet,FA102,FA,5,85,425
INV202,2024-02-11,CUST009,customer8@email.com,667 Main,SP05,Sink,SI101,SI,1,120,120
INV202,2024-02-11,CUST009,customer20@email.com,902 Main,SP05,Cabinet,CA101,CA,4,150,600
INV202,2024-02-11,CUST009,customer14@email.com,441 Main,SP05,Drain,DR101,DR,4,40,160
INV203,2024-01-21,CUST011,customer23@email.com,667 Main,SP02,Knob,KN103,KN,1,35,35
INV203,2024-01-21,CUST011,customer12@email.com,667 Main,SP02,Hinge,HI103,HI,4,30,120
INV203,2024-01-21,CUST011,customer12@email.com,902 Main,SP02,Lock,LO103,LO,3,60,180
INV203,2024-01-21,CUST011,customer15@email.com,557 Main,SP02,Door,DO103,DO,3,250,750
INV204,2024-01-21,CUST017,customer12@email.com,441 Main,SP02,Sink,SI102,SI,4,120,480
INV204,2024-01-21,CUST017,customer14@email.com,123 Main,SP02,Drain,DR102,DR,4,40,160
INV204,2024-01-21,CUST017,customer10@email.com,901 Main,SP02,Cabinet,CA102,CA,3,150,450
INV205,2024-02-10,CUST009,customer22@email.com,441 Main,SP05,Knob,KN101,KN,4,35,140
INV205,2024-02-10,CUST009,customer6@email.com,901 Main,SP05,Hinge,HI101,HI,5,30,150
INV206,2024-01-31,CUST007,customer20@email.com,441 Main,SP05,Sink,SI101,SI,3,120,360
INV206,2024-01-31,CUST007,customer13@email.com,557 Main,SP05,Cabinet,CA101,CA,5,150,750
INV206,2024-01-31,CUST007,customer15@email.com,902 Main,SP05,Drain,DR101,DR,4,40,160
INV207,2024-02-16,CUST004,customer14@email.com,901 Main,SP02,Faucet,FA101,FA,1,85,85
INV207,2024-02-16,CUST004,customer20@email.com,667 Main,SP02,Cabinet,CA101,CA,3,150,450
INV207,2024-02-16,CUST004,customer5@email.com,123 Main,SP02,Sink,SI101,SI,3,120,360
INV208,2024-01-29,CUST009,customer13@email.com,902 Main,SP05,Sink,SI103,SI,5,120,600
INV208,2024-01-29,CUST009,customer4@email.com,667 Main,SP05,Faucet,FA103,FA,5,85,425
INV208,2024-01-29,CUST009,customer21@email.com,441 Main,SP05,Cabinet,CA103,CA,1,150,150
INV209,2024-02-23,CUST016,customer13@email.com,441 Main,SP04,Screen,SC101,SC,4,75,300
INV209,2024-02-23,CUST016,customer8@email.com,901 Main,SP04,Frame,FR101,FR,3,100,300
INV210,2024-03-18,CUST014,customer2@email.com,901 Main,SP01,Sink,SI102,SI,3,120,360
INV210,2024-03-18,CUST014,customer12@email.com,441 Main,SP01,Faucet,FA102,FA,1,85,85
INV211,2024-01-19,CUST009,customer14@email.com,902 Main,SP02,Drain,DR103,DR,1,40,40
INV211,2024-01-19,CUST009,customer1@email.com,557 Main,SP02,Sink,SI103,SI,2,120,240
INV212,2024-03-11,CUST009,customer14@email.com,667 Main,SP05,Door,DO102,DO,4,250,1000
INV212,2024-03-11,CUST009,customer3@email.com,901 Main,SP05,Knob,KN102,KN,1,35,35
INV212,2024-03-11,CUST009,customer17@email.com,901 Main,SP05,Hinge,HI102,HI,2,30,60
INV213,2024-02-13,CUST010,customer16@email.com,123 Main,SP04,Door,DO102,DO,2,250,500
INV213,2024-02-13,CUST010,customer7@email.com,441 Main,SP04,Knob,KN102,KN,2,35,70
INV213,2024-02-13,CUST010,customer9@email.com,441 Main,SP04,Lock,LO102,LO,2,60,120
INV214,2024-01-10,CUST007,customer3@email.com,557 Main,SP03,Window,WI101,WI,3,180,540
INV214,2024-01-10,CUST007,customer12@email.com,667 Main,SP03,Screen,SC101,SC,5,75,375
INV214,2024-01-10,CUST007,customer21@email.com,123 Main,SP03,Frame,FR101,FR,1,100,100
INV215,2024-02-02,CUST004,customer8@email.com,667 Main,SP05,Lock,LO103,LO,5,60,300
INV215,2024-02-02,CUST004,customer23@email.com,441 Main,SP05,Door,DO103,DO,1,250,250
INV216,2024-02-05,CUST001,customer12@email.com,441 Main,SP03,Knob,KN101,KN,3,35,105
INV216,2024-02-05,CUST001,customer14@email.com,123 Main,SP03,Door,DO101,DO,2,250,500
INV216,2024-02-05,CUST001,customer13@email.com,557 Main,SP03,Hinge,HI101,HI,2,30,60
INV217,2024-02-01,CUST021,customer14@email.com,557 Main,SP04,Door,DO102,DO,4,250,1000
INV217,2024-02-01,CUST021,customer21@email.com,902 Main,SP04,Knob,KN102,KN,2,35,70
INV217,2024-02-01,CUST021,customer17@email.com,901 Main,SP04,Lock,LO102,LO,4,60,240
INV218,2024-03-22,CUST021,customer1@email.com,667 Main,SP02,Drain,DR103,DR,1,40,40
INV218,2024-03-22,CUST021,customer9@email.com,557 Main,SP02,Faucet,FA103,FA,4,85,340
INV218,2024-03-22,CUST021,customer4@email.com,667 Main,SP02,Cabinet,CA103,CA,4,150,600
INV219,2024-03-20,CUST022,customer18@email.com,902 Main,SP05,Hinge,HI103,HI,3,30,90
INV219,2024-03-20,CUST022,customer18@email.com,902 Main,SP05,Lock,LO103,LO,4,60,240
INV219,2024-03-20,CUST022,customer2@email.com,902 Main,SP05,Door,DO103,DO,5,250,1250
INV220,2024-03-17,CUST016,customer7@email.com,441 Main,SP04,Knob,KN101,KN,3,35,105
INV220,2024-03-17,CUST016,customer24@email.com,667 Main,SP04,Hinge,HI101,HI,2,30,60
INV221,2024-01-08,CUST017,customer20@email.com,667 Main,SP03,Drain,DR103,DR,1,40,40
INV221,2024-01-08,CUST017,customer17@email.com,902 Main,SP03,Sink,SI103,SI,5,120,600
INV221,2024-01-08,CUST017,customer20@email.com,667 Main,SP03,Cabinet,CA103,CA,5,150,750
INV222,2024-01-26,CUST002,customer1@email.com,901 Main,SP02,Sink,SI103,SI,5,120,600
INV222,2024-01-26,CUST002,customer11@email.com,123 Main,SP02,Faucet,FA103,FA,3,85,255
INV222,2024-01-26,CUST002,customer14@email.com,123 Main,SP02,Cabinet,CA103,CA,1,150,150
INV223,2024-03-29,CUST024,customer24@email.com,123 Main,SP03,Window,WI101,WI,2,180,360
INV223,2024-03-29,CUST024,customer17@email.com,557 Main,SP03,Handle,HA101,HA,2,45,90
INV224,2024-01-20,CUST019,customer5@email.com,902 Main,SP03,Drain,DR103,DR,2,40,80
INV224,2024-01-20,CUST019,customer18@email.com,902 Main,SP03,Sink,SI103,SI,2,120,240
INV224,2024-01-20,CUST019,customer17@email.com,667 Main,SP03,Cabinet,CA103,CA,5,150,750
INV225,2024-01-10,CUST003,customer8@email.com,901 Main,SP01,Faucet,FA101,FA,2,85,170
INV225,2024-01-10,CUST003,customer18@email.com,441 Main,SP01,Sink,SI101,SI,2,120,240
INV226,2024-02-09,CUST022,customer16@email.com,123 Main,SP01,Lock,LO101,LO,3,60,180
INV226,2024-02-09,CUST022,customer4@email.com,557 Main,SP01,Door,DO101,DO,1,250,250
INV226,2024-02-09,CUST022,customer13@email.com,557 Main,SP01,Hinge,HI101,HI,1,30,30
INV227,2024-01-23,CUST019,customer6@email.com,902 Main,SP02,Faucet,FA101,FA,4,85,340
INV227,2024-01-23,CUST019,customer6@email.com,557 Main,SP02,Cabinet,CA101,CA,1,150,150
INV227,2024-01-23,CUST019,customer18@email.com,667 Main,SP02,Sink,SI101,SI,3,120,360
INV228,2024-01-07,CUST004,customer11@email.com,667 Main,SP04,Drain,DR103,DR,2,40,80
INV228,2024-01-07,CUST004,customer5@email.com,901 Main,SP04,Sink,SI103,SI,1,120,120
INV229,2024-02-04,CUST003,customer17@email.com,557 Main,SP04,Door,DO102,DO,1,250,250
INV229,2024-02-04,CUST003,customer17@email.com,667 Main,SP04,Knob,KN102,KN,1,35,35
INV230,2024-01-18,CUST020,customer13@email.com,123 Main,SP04,Knob,KN103,KN,1,35,35
INV230,2024-01-18,CUST020,customer4@email.com,441 Main,SP04,Lock,LO103,LO,3,60,180
INV231,2024-01-08,CUST004,customer23@email.com,901 Main,SP02,Sink,SI102,SI,3,120,360
INV231,2024-01-08,CUST004,customer19@email.com,901 Main,SP02,Drain,DR102,DR,3,40,120
INV232,2024-02-10,CUST022,customer18@email.com,441 Main,SP05,Door,DO101,DO,4,250,1000
INV232,2024-02-10,CUST022,customer4@email.com,441 Main,SP05,Lock,LO101,LO,1,60,60
INV232,2024-02-10,CUST022,customer12@email.com,441 Main,SP05,Knob,KN101,KN,5,35,175
INV233,2024-03-15,CUST022,customer5@email.com,902 Main,SP02,Cabinet,CA101,CA,4,150,600
INV233,2024-03-15,CUST022,customer8@email.com,901 Main,SP02,Drain,DR101,DR,3,40,120
INV234,2024-03-07,CUST010,customer3@email.com,441 Main,SP02,Faucet,FA101,FA,2,85,170
INV234,2024-03-07,CUST010,customer3@email.com,441 Main,SP02,Drain,DR101,DR,3,40,120
INV234,2024-03-07,CUST010,customer2@email.com,441 Main,SP02,Cabinet,CA101,CA,5,150,750
INV234,2024-03-07,CUST010,customer21@email.com,667 Main,SP02,Sink,SI101,SI,5,120,600
INV235,2024-01-08,CUST005,customer21@email.com,901 Main,SP01,Faucet,FA101,FA,5,85,425
INV235,2024-01-08,CUST005,customer20@email.com,557 Main,SP01,Drain,DR101,DR,5,40,200
INV235,2024-01-08,CUST005,customer15@email.com,901 Main,SP01,Sink,SI101,SI,2,120,240
INV236,2024-01-02,CUST014,customer7@email.com,901 Main,SP02,Handle,HA103,HA,1,45,45
INV236,2024-01-02,CUST014,customer21@email.com,901 Main,SP02,Screen,SC103,SC,3,75,225
INV236,2024-01-02,CUST014,customer5@email.com,901 Main,SP02,Window,WI103,WI,1,180,180
INV237,2024-03-13,CUST005,customer11@email.com,902 Main,SP05,Door,DO102,DO,2,250,500
INV237,2024-03-13,CUST005,customer2@email.com,557 Main,SP05,Lock,LO102,LO,2,60,120
INV237,2024-03-13,CUST005,customer19@email.com,123 Main,SP05,Hinge,HI102,HI,5,30,150
INV238,2024-01-25,CUST019,customer11@email.com,902 Main,SP02,Door,DO102,DO,3,250,750
INV238,2024-01-25,CUST019,customer15@email.com,902 Main,SP02,Knob,KN102,KN,1,35,35
INV238,2024-01-25,CUST019,customer16@email.com,441 Main,SP02,Lock,LO102,LO,4,60,240
INV238,2024-01-25,CUST019,customer9@email.com,441 Main,SP02,Hinge,HI102,HI,3,30,90
INV239,2024-03-02,CUST003,customer6@email.com,557 Main,SP02,Knob,KN103,KN,4,35,140
INV239,2024-03-02,CUST003,customer21@email.com,441 Main,SP02,Lock,LO103,LO,1,60,60
INV239,2024-03-02,CUST003,customer5@email.com,123 Main,SP02,Hinge,HI103,HI,5,30,150
INV240,2024-02-04,CUST020,customer11@email.com,901 Main,SP05,Lock,LO101,LO,5,60,300
INV240,2024-02-04,CUST020,customer16@email.com,667 Main,SP05,Door,DO101,DO,1,250,250
INV241,2024-01-28,CUST012,customer14@email.com,557 Main,SP01,Lock,LO101,LO,1,60,60
INV241,2024-01-28,CUST012,customer10@email.com,902 Main,SP01,Knob,KN101,KN,4,35,140
INV242,2024-03-28,CUST002,customer5@email.com,123 Main,SP02,Window,WI101,WI,2,180,360
INV242,2024-03-28,CUST002,customer15@email.com,557 Main,SP02,Screen,SC101,SC,2,75,150
INV242,2024-03-28,CUST002,customer12@email.com,667 Main,SP02,Frame,FR101,FR,1,100,100
INV243,2024-01-01,CUST006,customer16@email.com,123 Main,SP01,Cabinet,CA101,CA,1,150,150
INV243,2024-01-01,CUST006,customer16@email.com,902 Main,SP01,Drain,DR101,DR,2,40,80
INV244,2024-03-22,CUST016,customer7@email.com,557 Main,SP04,Door,DO102,DO,4,250,1000
INV244,2024-03-22,CUST016,customer19@email.com,902 Main,SP04,Knob,KN102,KN,2,35,70
INV244,2024-03-22,CUST016,customer20@email.com,123 Main,SP04,Lock,LO102,LO,2,60,120
INV245,2024-03-11,CUST018,customer12@email.com,123 Main,SP01,Window,WI102,WI,1,180,180
INV245,2024-03-11,CUST018,customer4@email.com,123 Main,SP01,Handle,HA102,HA,5,45,225
INV245,2024-03-11,CUST018,customer2@email.com,902 Main,SP01,Screen,SC102,SC,2,75,150
INV246,2024-03-06,CUST002,customer14@email.com,441 Main,SP02,Drain,DR102,DR,2,40,80
INV246,2024-03-06,CUST002,customer11@email.com,667 Main,SP02,Cabinet,CA102,CA,5,150,750
INV247,2024-01-03,CUST013,customer14@email.com,123 Main,SP01,Drain,DR101,DR,1,40,40
INV247,2024-01-03,CUST013,customer12@email.com,667 Main,SP01,Cabinet,CA101,CA,5,150,750
INV247,2024-01-03,CUST013,customer24@email.com,441 Main,SP01,Sink,SI101,SI,4,120,480
INV248,2024-02-08,CUST010,customer15@email.com,557 Main,SP05,Handle,HA103,HA,5,45,225
INV248,2024-02-08,CUST010,customer10@email.com,557 Main,SP05,Window,WI103,WI,1,180,180
INV248,2024-02-08,CUST010,customer10@email.com,901 Main,SP05,Screen,SC103,SC,1,75,75
INV249,2024-01-17,CUST014,customer5@email.com,557 Main,SP05,Window,WI102,WI,3,180,540
INV249,2024-01-17,CUST014,customer21@email.com,123 Main,SP05,Handle,HA102,HA,4,45,180
INV249,2024-01-17,CUST014,customer1@email.com,441 Main,SP05,Screen,SC102,SC,2,75,150
INV250,2024-03-07,CUST016,customer8@email.com,902 Main,SP03,Window,WI101,WI,3,180,540
INV250,2024-03-07,CUST016,customer18@email.com,441 Main,SP03,Screen,SC101,SC,1,75,75
INV250,2024-03-07,CUST016,customer22@email.com,557 Main,SP03,Frame,FR101,FR,2,100,200
INV251,2024-03-13,CUST018,customer24@email.com,902 Main,SP01,Sink,SI101,SI,3,120,360
INV251,2024-03-13,CUST018,customer23@email.com,667 Main,SP01,Cabinet,CA101,CA,5,150,750
INV251,2024-03-13,CUST018,customer14@email.com,441 Main,SP01,Drain,DR101,DR,4,40,160
INV252,2024-01-17,CUST006,customer7@email.com,441 Main,SP05,Window,WI101,WI,4,180,720
INV252,2024-01-17,CUST006,customer2@email.com,901 Main,SP05,Handle,HA101,HA,5,45,225
