invoice_id,date,customer_id,customer_contact_info,billing_address,salesperson,item_description,part_number,variant_group,quantity,unit_price,total_amount
INV0098,2025-08-21,CUST049,jacobharding@example.com,"30255 Sutton Drive
New Jason, GU 19342",Chase Branch,Knob,KN114,Knob Square,4,459.81,1839.24
INV0098,2025-08-21,CUST049,jacobharding@example.com,"30255 Sutton Drive
New Jason, GU 19342",Chase Branch,Faucet,FA103,Faucet Wall Mount,4,216.46,865.84
INV0098,2025-08-21,CUST049,jacobharding@example.com,"30255 Sutton Drive
New Jason, GU 19342",Chase Branch,Knob,KN101,Knob Square,4,51.39,205.56
INV0099,2025-04-01,CUST039,william55@example.net,"768 Guzman Rapid
New Charleston, PR 73259",Cody Simon,Knob,KN106,Knob Round,4,412.4,1649.6
INV0100,2025-05-09,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Justin Lopez,Knob,KN101,Knob Square,4,32.9,131.6
INV0100,2025-05-09,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Justin Lopez,Door,DR107,Door Standard,5,87.65,438.25
INV0100,2025-05-09,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Justin Lopez,Shower,SH102,Shower Rain,4,316.88,1267.52
INV0101,2025-08-23,CUST036,evannichols@example.org,"84486 Lamb Roads
South Jeremyfurt, NJ 49497",Felicia Smith,Mirror,MR112,Mirror Frameless,4,186.72,746.88
INV0102,2025-04-16,CUST022,dboyle@example.org,"51091 Nicole Harbors Suite 760
Michaelport, NJ 52056",Johnathan Martinez,Door,DR106,Door French,4,82.14,328.56
INV0103,2025-04-13,CUST062,martha49@example.org,"74092 Bennett Shores Suite 718
Millerchester, MP 76569",Denise Burton,Faucet,FA105,Faucet Wall Mount,3,283.13,849.39
INV0104,2025-08-25,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Kristi Lawrence,Knob,KN105,Knob Square,5,418.31,2091.55
INV0104,2025-08-25,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Kristi Lawrence,Shower,SH115,Shower Rain,5,262.29,1311.45
INV0104,2025-08-25,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Kristi Lawrence,Sink,SI114,Sink Topmount,2,214.74,429.48
INV0105,2025-08-17,CUST066,briangordon@example.org,"634 Welch Crescent
New Elizabeth, PW 11791",Cathy Gomez,Sink,SI107,Sink Topmount,3,353.53,1060.59
INV0106,2025-05-23,CUST015,hughesrenee@example.net,"36948 Clark Highway
Stevensonchester, NE 06885",Gary Mack,Mirror,MR109,Mirror Framed,1,240.39,240.39
INV0107,2025-09-20,CUST038,nicoleoconnor@example.org,"0688 Robinson Trail Suite 854
Hernandezview, MP 30569",Kara Brown,Faucet,FA105,Faucet Wall Mount,4,50.62,202.48
INV0108,2025-04-19,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Lori Brown,Door,DR107,Door French,2,280.13,560.26
INV0108,2025-04-19,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Lori Brown,Knob,KN112,Knob Square,2,315.3,630.6
INV0109,2025-05-18,CUST026,floreshannah@example.net,"75140 Flores Turnpike Apt. 427
Mirandabury, NH 79603",Maureen Lewis,Knob,KN107,Knob Round,4,223.98,895.92
INV0109,2025-05-18,CUST026,floreshannah@example.net,"75140 Flores Turnpike Apt. 427
Mirandabury, NH 79603",Maureen Lewis,Door,DR112,Door French,1,259.04,259.04
INV0109,2025-05-18,CUST026,floreshannah@example.net,"75140 Flores Turnpike Apt. 427
Mirandabury, NH 79603",Maureen Lewis,Shower,SH116,Shower Handheld,2,15.18,30.36
INV0110,2025-09-19,CUST047,shannonthomas@example.com,"136 Allison Junctions Apt. 953
East Jennifermouth, NY 39885",Jerry Taylor,Faucet,FA115,Faucet Deck Mount,4,298.29,1193.16
INV0110,2025-09-19,CUST047,shannonthomas@example.com,"136 Allison Junctions Apt. 953
East Jennifermouth, NY 39885",Jerry Taylor,Door,DR109,Door Sliding,1,117.97,117.97
INV0111,2025-08-01,CUST067,jacob05@example.net,"57463 Aimee Square
Olsonton, VT 21210",Shannon Williams,Mirror,MR119,Mirror Framed,2,452.08,904.16
INV0111,2025-08-01,CUST067,jacob05@example.net,"57463 Aimee Square
Olsonton, VT 21210",Shannon Williams,Sink,SI110,Sink Undermount,3,282.97,848.91
INV0111,2025-08-01,CUST067,jacob05@example.net,"57463 Aimee Square
Olsonton, VT 21210",Shannon Williams,Faucet,FA119,Faucet Deck Mount,5,211.74,1058.7
INV0111,2025-08-01,CUST067,jacob05@example.net,"57463 Aimee Square
Olsonton, VT 21210",Shannon Williams,Sink,SI101,Sink Undermount,4,439.32,1757.28
INV0112,2025-04-09,CUST068,burnssheryl@example.net,"7815 Beasley Wall Apt. 687
Lake Dorothy, IL 35559",Alexandra Moore,Faucet,FA104,Faucet Wall Mount,3,207.23,621.69
INV0113,2025-05-02,CUST008,ryanmendez@example.com,"4493 Michael Plains
Paulchester, ND 00712",Christine Chang,Shower,SH111,Shower Handheld,5,286.76,1433.8
INV0114,2025-07-08,CUST019,gentrypaige@example.net,"402 Kathleen Row
North Nicholashaven, FL 17528",Alexandra Lopez,Door,DR105,Door French,2,429.23,858.46
INV0115,2025-06-16,CUST043,garnermichael@example.net,"4680 Clifford Springs Apt. 259
Debramouth, KS 70321",Devin Mcdonald,Door,DR109,Door Sliding,2,320.73,641.46
INV0116,2025-08-03,CUST056,robert52@example.net,"7395 Rivas Rapids Apt. 074
Tamaraview, MP 43402",Sonya Taylor,Knob,KN112,Knob Square,5,32.66,163.3
INV0117,2025-09-05,CUST005,gonzalezchristopher@example.com,"3446 Thomas Drive
South Francesbury, GA 22887",Christina Medina,Shower,SH109,Shower Handheld,3,59.77,179.31
INV0117,2025-09-05,CUST005,gonzalezchristopher@example.com,"3446 Thomas Drive
South Francesbury, GA 22887",Christina Medina,Mirror,MR112,Mirror Framed,4,52.36,209.44
INV0118,2025-06-24,CUST069,allisonjulie@example.net,"4303 Lori Lane
East Daniel, LA 06437",Christopher Moon,Faucet,FA112,Faucet Deck Mount,5,11.11,55.55
INV0119,2025-05-01,CUST051,tammy57@example.net,"Unit 7848 Box 2216
DPO AA 37263",Catherine Wilson,Door,DR112,Door Standard,1,460.95,460.95
INV0120,2025-07-04,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Miss Mackenzie Mueller MD,Shower,SH119,Shower Handheld,4,388.31,1553.24
INV0120,2025-07-04,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Miss Mackenzie Mueller MD,Door,DR114,Door Sliding,2,320.81,641.62
INV0120,2025-07-04,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Miss Mackenzie Mueller MD,Door,DR111,Door Standard,3,252.98,758.94
INV0121,2025-08-17,CUST070,erin80@example.net,"96649 Le Plaza Suite 991
Amyton, WA 60730",Daniel Shannon,Sink,SI118,Sink Topmount,2,201.74,403.48
INV0122,2025-06-02,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Ryan King,Mirror,MR106,Mirror Framed,2,233.59,467.18
INV0122,2025-06-02,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Ryan King,Shower,SH109,Shower Handheld,5,409.33,2046.65
INV0123,2025-09-21,CUST057,kendrajohnson@example.net,"424 Jeffrey Islands Apt. 337
New Masonton, AS 22101",Phillip Martinez,Knob,KN101,Knob Square,2,248.86,497.72
INV0124,2025-05-20,CUST058,pprice@example.net,"9815 Kellie Crossroad Suite 778
Joannaview, MP 08943",Susan Pittman,Sink,SI113,Sink Topmount,1,93.41,93.41
INV0125,2025-05-06,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Nicholas Collier,Door,DR111,Door Sliding,3,192.53,577.59
INV0126,2025-04-21,CUST011,dianasullivan@example.net,"8125 Dean Shore
North Ashley, MT 29925",Ryan Duke,Sink,SI118,Sink Topmount,2,275.58,551.16
INV0127,2025-05-05,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Chad Gomez,Shower,SH103,Shower Handheld,3,468.56,1405.68
INV0128,2025-06-03,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Stacy Wade,Shower,SH107,Shower Rain,3,455.73,1367.19
INV0129,2025-04-04,CUST021,joseph33@example.net,"153 Barbara Pike Suite 276
South Brian, OR 21358",Jennifer Elliott,Knob,KN111,Knob Round,5,66.55,332.75
INV0129,2025-04-04,CUST021,joseph33@example.net,"153 Barbara Pike Suite 276
South Brian, OR 21358",Jennifer Elliott,Mirror,MR116,Mirror Framed,2,300.75,601.5
INV0129,2025-04-04,CUST021,joseph33@example.net,"153 Barbara Pike Suite 276
South Brian, OR 21358",Jennifer Elliott,Mirror,MR120,Mirror Framed,1,126.43,126.43
INV0130,2025-05-10,CUST002,samantha33@example.net,"Unit 4309 Box 4872
DPO AE 27018",Alicia Hall,Faucet,FA109,Faucet Deck Mount,2,63.26,126.52
INV0130,2025-05-10,CUST002,samantha33@example.net,"Unit 4309 Box 4872
DPO AE 27018",Alicia Hall,Knob,KN115,Knob Square,2,255.2,510.4
INV0130,2025-05-10,CUST002,samantha33@example.net,"Unit 4309 Box 4872
DPO AE 27018",Alicia Hall,Faucet,FA104,Faucet Wall Mount,5,367.55,1837.75
INV0131,2025-04-23,CUST063,rodriguezdakota@example.net,"98528 Murillo Camp
New Kristenberg, NV 57495",James Wagner,Door,DR116,Door Sliding,3,254.28,762.84
INV0131,2025-04-23,CUST063,rodriguezdakota@example.net,"98528 Murillo Camp
New Kristenberg, NV 57495",James Wagner,Sink,SI115,Sink Topmount,5,94.63,473.15
INV0132,2025-04-14,CUST060,mgibson@example.org,"Unit 9859 Box 0604
DPO AE 83680",Nicholas Gomez,Knob,KN104,Knob Square,5,44.53,222.65
INV0133,2025-09-21,CUST037,uclark@example.org,"68254 Carol Drives Apt. 943
West Stacie, CO 86028",Patrick Taylor,Faucet,FA118,Faucet Deck Mount,2,109.24,218.48
INV0134,2025-04-21,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Daniel Hill,Sink,SI107,Sink Undermount,4,78.47,313.88
INV0134,2025-04-21,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Daniel Hill,Sink,SI115,Sink Undermount,4,468.44,1873.76
INV0134,2025-04-21,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Daniel Hill,Shower,SH107,Shower Rain,1,417.03,417.03
INV0135,2025-06-18,CUST072,lorithomas@example.org,"250 Nguyen Stream Suite 225
West Angelaport, IN 55676",John Wells,Faucet,FA108,Faucet Wall Mount,4,447.34,1789.36
INV0136,2025-07-30,CUST028,graydanielle@example.com,"Unit 7002 Box 7041
DPO AP 25984",Julie Stanley,Shower,SH118,Shower Handheld,5,479.85,2399.25
INV0136,2025-07-30,CUST028,graydanielle@example.com,"Unit 7002 Box 7041
DPO AP 25984",Julie Stanley,Door,DR113,Door Standard,4,149.52,598.08
INV0136,2025-07-30,CUST028,graydanielle@example.com,"Unit 7002 Box 7041
DPO AP 25984",Julie Stanley,Sink,SI102,Sink Topmount,2,79.44,158.88
INV0136,2025-07-30,CUST028,graydanielle@example.com,"Unit 7002 Box 7041
DPO AP 25984",Julie Stanley,Door,DR104,Door Sliding,1,81.25,81.25
INV0137,2025-04-14,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Matthew Espinoza,Sink,SI118,Sink Undermount,2,407.28,814.56
INV0137,2025-04-14,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Matthew Espinoza,Sink,SI120,Sink Topmount,4,213.82,855.28
INV0137,2025-04-14,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Matthew Espinoza,Faucet,FA119,Faucet Deck Mount,3,353.58,1060.74
INV0137,2025-04-14,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Matthew Espinoza,Mirror,MR110,Mirror Frameless,1,266.77,266.77
INV0138,2025-06-01,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Christy Wallace,Shower,SH114,Shower Handheld,4,13.26,53.04
INV0138,2025-06-01,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Christy Wallace,Sink,SI113,Sink Undermount,5,342.11,1710.55
INV0138,2025-06-01,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Christy Wallace,Sink,SI101,Sink Topmount,1,425.34,425.34
INV0139,2025-09-21,CUST060,mgibson@example.org,"Unit 9859 Box 0604
DPO AE 83680",Erik Camacho,Faucet,FA114,Faucet Wall Mount,2,399.13,798.26
INV0139,2025-09-21,CUST060,mgibson@example.org,"Unit 9859 Box 0604
DPO AE 83680",Erik Camacho,Sink,SI117,Sink Undermount,1,259.63,259.63
INV0140,2025-08-07,CUST074,tammyhale@example.org,"6946 Alexander Motorway Apt. 860
Colehaven, WV 88601",Nicholas Green PhD,Door,DR112,Door Standard,5,389.28,1946.4
INV0141,2025-05-01,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Keith Watkins,Mirror,MR111,Mirror Frameless,2,180.35,360.7
INV0141,2025-05-01,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Keith Watkins,Shower,SH116,Shower Handheld,4,166.98,667.92
INV0141,2025-05-01,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Keith Watkins,Shower,SH118,Shower Rain,5,248.07,1240.35
INV0142,2025-07-07,CUST061,brian40@example.com,"5912 Beck Viaduct
Sanchezport, OR 95613",Rhonda Long,Shower,SH102,Shower Handheld,5,489.08,2445.4
INV0143,2025-07-28,CUST075,zdyer@example.org,"83686 Joann Junctions
Lake Jamieborough, FM 73208",Allen Carlson,Shower,SH104,Shower Handheld,5,19.0,95.0
INV0144,2025-06-07,CUST076,ucarter@example.com,"633 Jeffery Rue
Patrickside, DC 82125",Julie Austin,Mirror,MR103,Mirror Framed,1,21.93,21.93
INV0145,2025-05-05,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Robert Weber Jr.,Mirror,MR116,Mirror Frameless,1,91.36,91.36
INV0146,2025-05-26,CUST004,singhryan@example.net,"86285 Vargas Prairie Suite 516
Christopherville, KY 97266",Jeremy White,Mirror,MR104,Mirror Frameless,5,99.86,499.3
INV0146,2025-05-26,CUST004,singhryan@example.net,"86285 Vargas Prairie Suite 516
Christopherville, KY 97266",Jeremy White,Knob,KN104,Knob Round,4,374.44,1497.76
INV0147,2025-06-25,CUST064,diana20@example.com,"9524 Brooks Run Apt. 033
North Connor, VT 15371",Michael Howard,Shower,SH120,Shower Rain,2,50.8,101.6
INV0148,2025-07-24,CUST039,william55@example.net,"768 Guzman Rapid
New Charleston, PR 73259",Scott Ford,Faucet,FA120,Faucet Deck Mount,4,369.41,1477.64
INV0149,2025-07-13,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Beth Donaldson MD,Mirror,MR105,Mirror Framed,2,450.85,901.7
INV0149,2025-07-13,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Beth Donaldson MD,Shower,SH101,Shower Handheld,3,493.28,1479.84
INV0150,2025-04-25,CUST022,dboyle@example.org,"51091 Nicole Harbors Suite 760
Michaelport, NJ 52056",Mary Kelly,Mirror,MR119,Mirror Framed,5,348.05,1740.25
INV0151,2025-05-14,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Benjamin Butler,Sink,SI111,Sink Topmount,4,261.85,1047.4
INV0151,2025-05-14,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Benjamin Butler,Sink,SI113,Sink Undermount,4,359.71,1438.84
INV0151,2025-05-14,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Benjamin Butler,Door,DR108,Door Standard,1,79.17,79.17
INV0151,2025-05-14,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Benjamin Butler,Door,DR113,Door Standard,5,21.28,106.4
INV0152,2025-07-26,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Scott Wilson,Sink,SI112,Sink Undermount,1,446.48,446.48
INV0153,2025-07-09,CUST077,lmcdowell@example.net,"897 Tanya Drive
North Vickiemouth, OH 32614",Jennifer Castro,Sink,SI117,Sink Undermount,1,481.85,481.85
INV0154,2025-09-06,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Madison Robinson,Sink,SI103,Sink Undermount,5,324.36,1621.8
INV0154,2025-09-06,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Madison Robinson,Sink,SI113,Sink Undermount,5,318.11,1590.55
INV0154,2025-09-06,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Madison Robinson,Knob,KN117,Knob Round,5,16.3,81.5
INV0154,2025-09-06,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Madison Robinson,Faucet,FA113,Faucet Wall Mount,5,156.69,783.45
INV0155,2025-07-11,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Brittany Tate,Door,DR107,Door Sliding,1,13.64,13.64
INV0156,2025-05-11,CUST054,morrismichael@example.org,"338 Erica Stream
Natashachester, VI 99042",Doris Lewis,Sink,SI105,Sink Topmount,1,373.92,373.92
INV0157,2025-06-01,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Stephanie Sullivan,Mirror,MR120,Mirror Framed,3,111.45,334.35
INV0157,2025-06-01,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Stephanie Sullivan,Shower,SH111,Shower Handheld,1,490.79,490.79
INV0157,2025-06-01,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Stephanie Sullivan,Shower,SH104,Shower Rain,5,159.69,798.45
INV0158,2025-05-21,CUST020,bowmanamber@example.net,"Unit 1397 Box 0518
DPO AP 51630",Gary Vaughan,Knob,KN116,Knob Square,2,316.65,633.3
INV0158,2025-05-21,CUST020,bowmanamber@example.net,"Unit 1397 Box 0518
DPO AP 51630",Gary Vaughan,Mirror,MR112,Mirror Framed,4,208.6,834.4
INV0158,2025-05-21,CUST020,bowmanamber@example.net,"Unit 1397 Box 0518
DPO AP 51630",Gary Vaughan,Mirror,MR108,Mirror Frameless,4,478.68,1914.72
INV0158,2025-05-21,CUST020,bowmanamber@example.net,"Unit 1397 Box 0518
DPO AP 51630",Gary Vaughan,Shower,SH105,Shower Rain,1,351.28,351.28
INV0159,2025-07-30,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Chad Lawson,Faucet,FA111,Faucet Deck Mount,5,299.79,1498.95
INV0159,2025-07-30,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Chad Lawson,Sink,SI101,Sink Undermount,4,354.76,1419.04
INV0159,2025-07-30,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Chad Lawson,Shower,SH109,Shower Rain,2,208.91,417.82
INV0160,2025-08-06,CUST019,gentrypaige@example.net,"402 Kathleen Row
North Nicholashaven, FL 17528",Bryan Gallagher,Sink,SI114,Sink Undermount,3,160.11,480.33
INV0161,2025-06-07,CUST068,burnssheryl@example.net,"7815 Beasley Wall Apt. 687
Lake Dorothy, IL 35559",Anthony Rivera,Faucet,FA101,Faucet Deck Mount,3,397.96,1193.88
INV0162,2025-04-17,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Amber Bush,Knob,KN103,Knob Round,4,479.06,1916.24
INV0162,2025-04-17,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Amber Bush,Shower,SH111,Shower Rain,4,89.32,357.28
INV0162,2025-04-17,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Amber Bush,Shower,SH112,Shower Rain,5,167.1,835.5
INV0162,2025-04-17,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Amber Bush,Faucet,FA118,Faucet Deck Mount,1,462.12,462.12
INV0163,2025-05-22,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Larry Hartman,Sink,SI110,Sink Topmount,4,59.85,239.4
INV0164,2025-06-05,CUST019,gentrypaige@example.net,"402 Kathleen Row
North Nicholashaven, FL 17528",Becky Anderson,Door,DR104,Door Standard,2,119.07,238.14
INV0165,2025-05-03,CUST075,zdyer@example.org,"83686 Joann Junctions
Lake Jamieborough, FM 73208",Jennifer Rodriguez,Door,DR102,Door Standard,1,341.38,341.38
INV0166,2025-07-13,CUST004,singhryan@example.net,"86285 Vargas Prairie Suite 516
Christopherville, KY 97266",Kimberly Doyle,Sink,SI119,Sink Topmount,4,495.84,1983.36
INV0167,2025-04-30,CUST078,josemoore@example.com,"982 Ramos Extensions
West Carolineburgh, CO 91602",Sharon Macdonald,Mirror,MR119,Mirror Framed,5,333.11,1665.55
INV0167,2025-04-30,CUST078,josemoore@example.com,"982 Ramos Extensions
West Carolineburgh, CO 91602",Sharon Macdonald,Knob,KN111,Knob Square,1,229.28,229.28
INV0168,2025-06-13,CUST024,paynejeffrey@example.net,"17219 Rebecca Canyon Suite 144
Doyleview, PA 93048",Sonia Harris DVM,Door,DR106,Door Standard,1,126.06,126.06
INV0169,2025-07-13,CUST027,stephanie56@example.com,"846 Myers Square
Kimberlychester, SC 98977",Rhonda Stark,Shower,SH112,Shower Handheld,2,280.63,561.26
INV0169,2025-07-13,CUST027,stephanie56@example.com,"846 Myers Square
Kimberlychester, SC 98977",Rhonda Stark,Mirror,MR105,Mirror Frameless,2,326.45,652.9
INV0169,2025-07-13,CUST027,stephanie56@example.com,"846 Myers Square
Kimberlychester, SC 98977",Rhonda Stark,Sink,SI109,Sink Undermount,4,421.72,1686.88
INV0170,2025-06-10,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Darius Solis,Door,DR109,Door Standard,1,161.88,161.88
INV0171,2025-05-27,CUST079,pfields@example.net,"331 Katie Row Suite 020
Samanthabury, MO 21221",Stephanie Thomas,Door,DR101,Door Sliding,5,377.86,1889.3
INV0171,2025-05-27,CUST079,pfields@example.net,"331 Katie Row Suite 020
Samanthabury, MO 21221",Stephanie Thomas,Knob,KN102,Knob Round,5,212.21,1061.05
INV0172,2025-04-23,CUST056,robert52@example.net,"7395 Rivas Rapids Apt. 074
Tamaraview, MP 43402",Betty Stanley,Faucet,FA109,Faucet Deck Mount,3,172.03,516.09
INV0172,2025-04-23,CUST056,robert52@example.net,"7395 Rivas Rapids Apt. 074
Tamaraview, MP 43402",Betty Stanley,Mirror,MR112,Mirror Framed,2,455.12,910.24
INV0172,2025-04-23,CUST056,robert52@example.net,"7395 Rivas Rapids Apt. 074
Tamaraview, MP 43402",Betty Stanley,Sink,SI117,Sink Undermount,5,19.03,95.15
INV0173,2025-04-18,CUST050,jgray@example.com,"070 Michael Tunnel
New William, AK 76088",Mr. Patrick Carter Jr.,Door,DR116,Door Standard,4,255.6,1022.4
INV0174,2025-04-05,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Phillip Long,Door,DR101,Door French,5,403.03,2015.15
INV0175,2025-06-01,CUST052,spencecameron@example.net,"459 Martinez Ramp
Patelview, GA 13866",April Phillips,Knob,KN113,Knob Square,3,159.84,479.52
INV0176,2025-05-12,CUST039,william55@example.net,"768 Guzman Rapid
New Charleston, PR 73259",Dr. Rebekah Nunez,Knob,KN102,Knob Square,2,330.13,660.26
INV0177,2025-06-11,CUST018,haroldgriffin@example.net,"2606 Perez Pass Apt. 028
Cookton, PW 39426",Bruce Buck,Knob,KN108,Knob Round,5,415.79,2078.95
INV0178,2025-08-10,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Terry Cervantes,Sink,SI101,Sink Undermount,5,253.27,1266.35
INV0179,2025-04-06,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Kathleen Sanchez,Mirror,MR104,Mirror Frameless,5,30.81,154.05
INV0179,2025-04-06,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Kathleen Sanchez,Faucet,FA112,Faucet Deck Mount,5,156.91,784.55
INV0180,2025-08-28,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Matthew Pacheco,Door,DR119,Door Sliding,4,404.98,1619.92
INV0180,2025-08-28,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Matthew Pacheco,Shower,SH120,Shower Handheld,1,216.48,216.48
INV0181,2025-09-09,CUST080,katrina41@example.net,"551 Anna Island
Yvetteview, MH 31371",Kathryn Franklin,Mirror,MR115,Mirror Framed,5,327.35,1636.75
INV0182,2025-06-09,CUST050,jgray@example.com,"070 Michael Tunnel
New William, AK 76088",Gregory Gutierrez,Faucet,FA110,Faucet Deck Mount,1,281.4,281.4
INV0183,2025-09-01,CUST070,erin80@example.net,"96649 Le Plaza Suite 991
Amyton, WA 60730",Mr. Gerald Brown,Door,DR120,Door Sliding,1,303.01,303.01
INV0183,2025-09-01,CUST070,erin80@example.net,"96649 Le Plaza Suite 991
Amyton, WA 60730",Mr. Gerald Brown,Faucet,FA103,Faucet Wall Mount,5,412.64,2063.2
INV0183,2025-09-01,CUST070,erin80@example.net,"96649 Le Plaza Suite 991
Amyton, WA 60730",Mr. Gerald Brown,Sink,SI115,Sink Topmount,1,410.83,410.83
INV0184,2025-09-09,CUST032,schwartzruben@example.org,"465 Brian Curve
Michaelfort, NV 13037",Cheryl Baker,Shower,SH108,Shower Handheld,3,271.94,815.82
INV0184,2025-09-09,CUST032,schwartzruben@example.org,"465 Brian Curve
Michaelfort, NV 13037",Cheryl Baker,Shower,SH115,Shower Rain,3,302.81,908.43
INV0185,2025-08-27,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Albert Walker,Shower,SH101,Shower Handheld,5,295.8,1479.0
INV0185,2025-08-27,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Albert Walker,Shower,SH113,Shower Handheld,3,272.75,818.25
INV0186,2025-07-06,CUST019,gentrypaige@example.net,"402 Kathleen Row
North Nicholashaven, FL 17528",Jennifer Duncan,Knob,KN113,Knob Square,4,239.66,958.64
INV0187,2025-05-17,CUST003,ywarner@example.com,"177 Meyer Fords
Lopeztown, NY 99855",Anthony Shaffer,Faucet,FA115,Faucet Wall Mount,2,316.47,632.94
INV0188,2025-06-05,CUST081,ashley02@example.net,"29419 Tommy Row
Mendezland, IN 27676",Kelli Walker,Door,DR116,Door Standard,4,93.1,372.4
INV0188,2025-06-05,CUST081,ashley02@example.net,"29419 Tommy Row
Mendezland, IN 27676",Kelli Walker,Mirror,MR108,Mirror Frameless,2,123.19,246.38
INV0189,2025-09-12,CUST028,graydanielle@example.com,"Unit 7002 Box 7041
DPO AP 25984",John Sanchez,Door,DR112,Door Sliding,3,328.76,986.28
